transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,hour,day,is_fraud,time_diff,user_avg_amount,amount_deviation,txn_count,rapid_txn,location_change,device_change,odd_hour,dormant,amt_balance_ratio,amt_zscore,is_pending
TXN-6054310616F4,USR0014,8.86,2024-05-29 12:12:23.000000,1,0,12,13,2,0,17859.97,failed,268,12,2,1,1414357.0,1092.5024961953725,1083.6424961953726,15,0,1,1,0,1,0.0004960536857740648,-2.4128178512181155,0
TXN-6EFC38867475,USR0015,2945.3829475638486,2024-01-08 09:23:18.000000,49,30,4,138,1,2,0.0,success,1284,9,0,0,0.0,3669.6519449739626,724.268997410114,26,1,1,1,0,0,2945.3829475638486,-0.4665996180039065,0
TXN-D8D5868A640F,USR0015,4527.85,2024-01-17 04:36:40.000000,39,23,3,138,1,3,0.0,success,510,4,2,0,760402.0,3669.6519449739626,858.1980550260378,26,0,1,0,1,1,4527.85,0.5528814378065948,0
TXN-A8528C9558B0,USR0015,4983.21,2024-01-17 04:37:48.000000,66,25,10,138,1,3,0.0,success,527,4,2,0,68.0,3669.6519449739626,1313.5580550260374,26,0,1,0,1,0,4983.21,0.8462404008631732,0
TXN-1DAB7A645415,USR0015,3821.04,2024-01-17 04:38:07.000000,39,24,3,223,1,3,0.0,success,518,4,2,0,19.0,3669.6519449739626,151.38805502603736,26,1,1,1,1,0,3821.04,0.09752952134924144,0
TXN-1B87BC79B171,USR0015,3612.499607991659,2024-03-12 01:26:54.000000,39,41,5,138,1,3,44155.05,success,522,1,1,0,4740527.0,3669.6519449739626,57.152336982303495,26,0,0,1,1,1,0.08181210973335837,-0.03681955005575523,0
TXN-906872520C25,USR0015,3332.0230952051616,2024-03-12 22:13:21.000000,39,23,8,138,2,0,40823.03,success,513,22,1,0,74787.0,3669.6519449739626,337.62884976880105,26,0,0,0,0,0,0.08161916144009207,-0.21751240615372636,0
TXN-C9AE66305A48,USR0015,3347.83,2024-03-14 12:55:06.000000,66,24,2,138,1,3,37475.2,success,1290,12,3,0,139305.0,3669.6519449739626,321.8219449739627,26,0,1,0,0,1,0.08933216281266511,-0.20732904090480717,0
TXN-9165A97700D6,USR0015,3975.0,2024-03-18 09:27:11.659145,37,39,12,138,1,1,33499.46,success,516,9,0,0,333125.659145,3669.6519449739626,305.3480550260374,26,0,1,0,0,1,0.1186550871241768,0.19671598030960435,0
TXN-947C1587B0AE,USR0015,6170.72,2024-03-19 22:03:04.242924,29,22,4,138,1,3,27328.74,success,512,22,1,0,131752.583779,3669.6519449739626,2501.0680550260377,26,0,1,0,0,1,0.22578773160666732,1.6112762015907682,0
TXN-9E359E7A0056,USR0015,2297.721641848547,2024-03-24 23:28:57.898033,39,23,12,138,1,3,27328.74,failed,517,23,6,1,437153.655109,3669.6519449739626,1371.9303031254158,26,0,1,0,0,1,0.08407403955722033,-0.8838458606613877,0
TXN-B8E17D0CE0B8,USR0015,6219.286375529906,2024-03-26 17:22:00.000000,66,1,3,138,1,0,21109.45,success,528,17,1,0,150782.101967,3669.6519449739626,2549.6344305559437,26,0,1,0,0,1,0.294607001533833,1.642564372630977,0
TXN-778C13529FE5,USR0015,2243.0,2024-03-27 05:58:00.000000,39,24,10,138,1,0,18866.04,success,529,5,2,0,45360.0,3669.6519449739626,1426.6519449739626,26,0,1,0,1,0,0.11888457330879672,-0.9190994712320202,0
TXN-38771C821E8E,USR0015,498.7630036671294,2024-03-29 13:11:43.000000,37,23,3,138,1,4,18367.28,success,515,13,4,0,198823.0,3669.6519449739626,3170.888941306833,26,0,1,0,0,1,0.027153495246540746,-2.042798427155097,0
TXN-208AD2DC9E9F,USR0015,2618.0,2024-03-30 02:02:57.650270,37,41,9,138,1,3,15749.17,success,525,2,5,0,46274.65027,3669.6519449739626,1051.6519449739626,26,0,0,0,1,0,0.16622042809696658,-0.677511252797777,0
TXN-1955D7A6421E,USR0015,3768.5366473609297,2024-04-03 00:00:00.000000,39,17,6,138,1,3,11980.63,success,509,0,2,0,338222.34973,3669.6519449739626,98.88470238696708,26,0,1,0,1,1,0.31452620781654334,0.06370501088018063,0
TXN-0E71EF84C6E7,USR0015,5803.3695796793945,2024-04-04 13:30:45.414384,37,41,6,138,1,0,6177.26,success,1288,13,3,0,135045.414384,3669.6519449739626,2133.717634705432,26,0,1,0,0,1,0.9393210353205262,1.3746161120272335,0
TXN-CAA4FDA66A35,USR0015,2123.9096728735462,2024-04-04 13:40:00.000000,66,5,4,138,1,3,6177.26,failed,519,13,3,1,554.585616,3669.6519449739626,1545.7422721004164,26,0,1,0,0,0,0.34377149438086874,-0.9958216578006367,0
TXN-2F3F38A93479,USR0015,3967.6725024500047,2024-04-05 03:52:30.987589,37,23,12,138,1,3,2209.59,success,523,3,4,0,51150.987589,3669.6519449739626,298.0205574760421,26,0,1,0,1,0,1.7948477566848688,0.1919953480997786,0
TXN-39903E00C376,USR0015,1564.52,2024-04-05 21:35:00.000000,66,41,8,138,1,0,2209.59,failed,520,21,4,1,63749.012411,3669.6519449739626,2105.1319449739626,26,0,1,0,0,0,0.7077386580053289,-1.3562002030807276,0
TXN-56039A1DEE56,USR0015,5744.0,2024-04-09 15:55:40.605503,39,24,9,138,1,3,0.0,success,526,15,1,0,325240.605503,3669.6519449739626,2074.3480550260374,26,0,1,0,0,1,5744.0,1.336368136070074,0
TXN-88DFA8800335,USR0015,4879.0,2024-04-10 17:40:09.000000,37,24,9,138,1,3,0.0,pending,510,17,2,1,92668.394497,3669.6519449739626,1209.3480550260374,26,0,1,0,0,1,4879.0,0.7791046455484198,1
TXN-EA396D686E2F,USR0015,2693.136231482116,2024-04-11 22:48:38.000000,66,24,7,138,1,2,0.0,success,521,22,3,0,104909.0,3669.6519449739626,976.5157134918468,26,0,1,0,0,1,2693.136231482116,-0.6291058439881043,0
TXN-FFF1B851781A,USR0015,1043.49,2024-04-12 22:40:20.000000,39,41,1,138,0,3,0.0,pending,514,22,4,1,85902.0,3669.6519449739626,2626.161944973963,26,0,1,0,0,0,1043.49,-1.691866094949511,1
TXN-B68655B4651E,USR0015,5110.73,2024-04-13 22:49:16.376345,43,4,1,138,1,3,0.0,success,511,22,5,0,86936.376345,3669.6519449739626,1441.078055026037,26,0,1,0,0,1,5110.73,0.9283932798357988,0
TXN-62DC5005103C,USR0015,3163.429263670782,2024-04-15 04:50:00.000000,66,41,2,138,1,3,0.0,success,526,4,0,0,108043.623655,3669.6519449739626,506.2226813031807,26,0,1,0,1,1,3163.429263670782,-0.32612649521877624,0
TXN-A5790EEF9B57,USR0015,4956.83,2024-04-17 19:14:13.000000,38,41,5,138,2,3,0.0,success,524,19,2,0,224653.0,3669.6519449739626,1287.178055026037,26,0,1,0,0,1,4956.83,0.8292454749903856,0
TXN-25316DF563D5,USR0016,1395.0823233214535,2024-03-01 22:13:45.000000,59,10,5,172,1,3,34801.41,success,380,22,4,0,0.0,1634.895270914066,239.81294759261252,18,1,1,1,0,0,0.04008579645264375,-0.4153962776289663,0
TXN-B46446C53DD8,USR0016,1418.32,2024-03-02 06:42:35.000000,20,13,5,185,0,3,34801.41,failed,382,6,5,1,30530.0,1634.895270914066,216.5752709140661,18,0,1,1,0,0,0.0407534995421294,-0.37514472119752784,0
TXN-4107B99A1898,USR0016,1141.5366197816645,2024-03-04 00:00:00.000000,20,37,8,185,0,3,33659.87,success,371,0,0,0,148645.0,1634.895270914066,493.3586511324015,18,0,0,0,1,1,0.03391286736741102,-0.8545799935898063,0
TXN-66D073DD18F8,USR0016,1739.0,2024-03-05 07:28:01.000000,17,29,6,185,0,0,31920.87,success,379,7,1,0,113281.0,1634.895270914066,104.10472908593395,18,0,1,0,0,1,0.05447675841045653,0.18032686466675624,0
TXN-C39E4C659F6B,USR0016,1459.150707808947,2024-03-09 01:50:00.000000,18,13,5,185,0,0,30461.72,success,381,1,5,0,325319.0,1634.895270914066,175.74456310511914,18,0,1,0,1,1,0.04789955420293877,-0.304419081872977,0
TXN-3D536DE11ECC,USR0016,1678.6352292202796,2024-03-11 05:26:00.000000,17,15,1,172,0,3,28783.08,success,372,5,0,0,185760.0,1634.895270914066,43.739958306213566,18,0,1,1,1,1,0.05831818245433863,0.07576494950102941,0
TXN-DF2384C86171,USR0016,537.8679315329672,2024-03-11 08:16:05.076952,47,31,10,188,0,1,28245.21,success,1290,8,0,0,10205.076952,1634.895270914066,1097.027339381099,18,0,1,1,0,0,0.01904212747596818,-1.9002354869106122,0
TXN-60F51AE2BA5B,USR0016,2103.0,2024-03-11 08:21:25.985768,18,14,2,185,0,1,26141.56,success,376,8,0,0,320.908816,1634.895270914066,468.104729085934,18,0,1,1,0,0,0.08044353728173521,0.8108359617560645,0
TXN-0598F0C057FB,USR0016,2255.9444060376327,2024-03-12 02:36:36.000000,60,13,12,188,0,3,23885.61,success,384,2,1,0,65710.014232,1634.895270914066,621.0491351235667,18,0,1,1,1,0,0.09444389162118998,1.0757613446012522,0
TXN-E7E0A9D6F3CB,USR0016,1456.5774364676631,2024-03-12 07:38:00.000000,60,37,1,172,1,3,22429.03,success,372,7,1,0,18084.0,1634.895270914066,178.3178344464029,18,0,0,1,0,0,0.0649387199423123,-0.3088764197574787,0
TXN-B41BE0DDCDF2,USR0016,2539.720511758436,2024-03-12 08:14:20.897207,20,37,9,188,0,3,19889.31,success,378,8,1,0,2180.897207,1634.895270914066,904.8252408443698,18,0,1,1,0,0,0.12768632121663442,1.5673091912868118,0
TXN-0F91E8B08B89,USR0016,2369.650022338404,2024-03-15 13:13:00.000000,20,13,9,172,0,3,17519.66,success,377,13,4,0,277119.102793,1634.895270914066,734.7547514243381,18,0,0,1,0,1,0.13524890171594017,1.2727185574248312,0
TXN-73FF5199B0A3,USR0016,1751.549515107168,2024-03-15 15:07:59.308269,18,14,3,185,0,3,15768.11,success,374,15,4,0,6899.308269,1634.895270914066,116.65424419310192,18,0,1,1,0,0,0.11107472235954774,0.20206473125777027,0
TXN-2C81089A5200,USR0016,2154.0,2024-03-15 15:10:00.000000,20,13,4,188,0,3,13613.81,success,370,15,4,0,120.691731,1634.895270914066,519.104729085934,18,0,1,1,0,0,0.15821006683163408,0.8991765220625335,0
TXN-9450E17175B4,USR0016,1981.5618,2024-03-18 04:19:53.084010,60,29,10,172,0,3,11632.25,success,383,4,0,0,220193.08401,1634.895270914066,346.6665290859339,18,0,1,1,1,1,0.1703360453871446,0.6004846160578479,0
TXN-AABB202E74BA,USR0016,412.78197389883655,2024-03-18 08:15:09.000000,47,2,3,172,0,0,11219.47,success,373,8,0,0,14115.91599,1634.895270914066,1222.1132970152294,18,0,1,0,0,0,0.03678829620317479,-2.116905361104148,0
TXN-C07639CA93DA,USR0016,1242.0,2024-03-19 11:28:20.000000,6,5,6,172,0,3,9977.33,success,1290,11,1,0,97991.0,1634.895270914066,392.895270914066,18,0,1,0,0,1,0.12446972589601667,-0.68056055635903,0
TXN-7BC6D9DEA0B5,USR0016,1791.736399179738,2024-03-20 00:00:00.000000,18,13,6,188,0,3,8185.59,success,375,0,2,0,45100.0,1634.895270914066,156.84112826567207,18,0,1,1,1,0,0.21886235895284092,0.2716751598056519,0
TXN-041434AFBCDB,USR0017,8006.0,2024-03-14 05:12:13.222917,63,9,12,159,0,2,88263.63,success,463,5,3,0,0.0,3846.7766753714727,4159.223324628527,21,1,1,1,1,0,0.09070450983593314,1.644935690992126,0
TXN-87BA79BEC17F,USR0017,2171.675779146141,2024-03-16 03:10:56.732172,12,22,5,159,0,4,88263.63,failed,454,3,5,1,165523.509255,3846.7766753714727,1675.1008962253318,21,0,1,0,1,1,0.024604145274796266,-0.6624874490143041,0
TXN-628755C3137C,USR0017,1544.78,2024-03-18 04:46:47.418314,12,9,12,159,1,2,86718.85,success,460,4,0,0,178550.686142,3846.7766753714727,2301.9966753714725,21,0,0,0,1,1,0.017813453321240753,-0.9104191326879392,0
TXN-AE30E91B83AB,USR0017,4740.21320460197,2024-03-18 07:25:53.000000,34,22,6,223,2,2,86718.85,pending,458,7,0,1,9545.581686,3846.7766753714727,893.436529230497,21,0,1,1,0,0,0.05466122467465026,0.3533461706335841,1
TXN-3FD611062E62,USR0017,838.8,2024-03-18 23:48:00.000000,12,11,5,141,1,2,85880.05,success,456,23,0,0,58927.0,3846.7766753714727,3007.976675371473,21,0,1,1,0,0,0.009766997492461956,-1.1896279196386472,0
TXN-963CF8F0C18B,USR0017,4675.110665179814,2024-03-19 01:16:00.336229,12,11,6,141,0,2,81204.94,success,451,1,1,0,5280.336229,3846.7766753714727,828.3339898083409,21,0,0,0,1,0,0.057571043019510805,0.32759869753311266,0
TXN-63B8563296BD,USR0017,5558.8268,2024-03-19 04:21:49.000000,63,7,2,159,0,2,75646.11,success,453,4,1,0,11148.663771,3846.7766753714727,1712.050124628527,21,0,1,1,1,0,0.07348366381742805,0.6771005389619242,0
TXN-F97332876F91,USR0017,3025.341273494849,2024-03-19 18:36:23.862379,34,22,7,160,0,2,72620.77,success,459,18,1,0,51274.862379,3846.7766753714727,821.4354018766239,21,0,1,1,0,0,0.04165887547900373,-0.3248703675972965,0
TXN-F83F3154F730,USR0017,0.0,2024-03-20 04:41:57.000000,34,11,9,159,0,2,67894.39,success,466,4,2,0,36333.137621,3846.7766753714727,3846.7766753714727,21,0,0,1,1,0,0.0,-1.5213658307611346,0
TXN-4755AA8BE897,USR0017,6700.11,2024-03-20 09:16:42.000000,14,9,8,159,0,1,61194.27,success,1290,9,2,0,16485.0,3846.7766753714727,2853.333324628527,21,0,1,0,0,0,0.10948738358373122,1.128467855088758,0
TXN-DD5BC6712C81,USR0017,0.0,2024-03-22 00:00:00.000000,34,40,7,219,1,2,24535.77,success,0,0,4,0,139398.0,3846.7766753714727,3846.7766753714727,21,0,1,1,1,1,0.0,-1.5213658307611346,0
TXN-56342B9A26F8,USR0017,3819.67,2024-03-22 08:48:28.000000,4,42,12,141,2,2,57374.6,success,464,8,4,0,31708.0,3846.7766753714727,27.106675371472647,21,0,1,1,0,0,0.06657307287418346,-0.010720448098721644,0
TXN-BF311956DD97,USR0017,3310.4130274058325,2024-03-23 20:21:42.000000,63,11,3,141,0,0,54064.19,success,467,20,5,0,127994.0,3846.7766753714727,536.3636479656402,21,0,1,0,0,1,0.06123002670305667,-0.2121270340702894,0
TXN-598BA0B6F8E0,USR0017,4640.379475122063,2024-03-27 05:14:54.535697,63,28,5,159,0,2,49423.81,success,452,5,2,0,291192.535697,3846.7766753714727,793.6027997505903,21,0,0,1,1,1,0.09388765429997735,0.3138628219482816,0
TXN-E9A64F251528,USR0017,2840.4169235275053,2024-03-27 06:56:35.098911,63,40,6,159,0,2,46583.39,success,455,6,2,0,6100.563214,3846.7766753714727,1006.3597518439674,21,0,0,0,0,0,0.060973577705482576,-0.39800629698910667,0
TXN-146861F39AA5,USR0017,8657.869503289396,2024-03-27 16:05:00.000000,63,11,10,141,0,2,37925.52,success,1290,16,2,0,32904.901089,3846.7766753714727,4811.0928279179225,21,0,0,1,0,0,0.22828009275012304,1.902744259596892,0
TXN-8F1105741194,USR0017,4916.311830170674,2024-03-27 23:12:43.766184,34,22,4,159,1,1,33009.21,success,457,23,2,0,25663.766184,3846.7766753714727,1069.5351547992009,21,0,1,1,0,0,0.14893306738038545,0.422991604822548,0
TXN-6DC6827AEF04,USR0017,3491.041700862684,2024-03-28 02:27:52.000000,12,22,10,141,0,2,29518.17,success,465,2,3,0,11708.233816,3846.7766753714727,355.7349745087886,21,0,1,1,1,0,0.118263545379585,-0.14069000638621468,0
TXN-C00CEC74F22D,USR0017,5262.87,2024-03-29 00:54:36.000000,63,22,6,141,1,0,29518.17,failed,461,0,4,1,80804.0,3846.7766753714727,1416.0933246285272,21,0,1,0,1,0,0.1782865168634484,0.5600522668893255,0
TXN-88E4217F96F2,USR0017,6578.83,2024-05-13 21:17:59.000000,3,22,4,1,0,3,20644.09,success,340,21,0,0,3961403.0,3846.7766753714727,2732.053324628527,21,0,1,1,0,1,0.3186631785087883,1.08050269788688,0
TXN-EEE88C06F033,USR0017,3.65,2024-06-29 00:00:00.000000,12,40,12,15,0,0,17447.18,success,462,0,5,0,3984121.0,3846.7766753714727,3843.1266753714726,21,0,1,1,1,1,0.00020919087262969547,-1.519922288348644,0
TXN-EADB5A9BF319,USR0018,5784.71,2024-01-06 00:58:45.000000,31,21,8,92,1,3,149092.05,success,135,0,5,0,0.0,5176.166179121094,608.5438208789064,21,1,1,1,1,0,0.03879932699746903,0.25543339716814933,0
TXN-920B0B65B979,USR0018,5521.5,2024-01-06 04:55:50.045999,33,20,10,92,2,0,143570.55,success,132,4,5,0,14225.045999,5176.166179121094,345.3338208789064,21,0,1,0,1,0,0.038458176428408,0.14495224172477306,0
TXN-44F6581B6000,USR0018,4771.0,2024-01-10 00:26:05.631908,33,20,3,143,2,2,138798.97,success,1288,0,2,0,329415.585909,5176.166179121094,405.1661791210936,21,0,0,1,1,1,0.0343732062766296,-0.1700665917551627,0
TXN-160F5924C82D,USR0018,4661.0,2024-01-11 01:46:52.000000,31,21,9,140,2,2,134137.18,success,127,1,3,0,91246.368092,5176.166179121094,515.1661791210936,21,0,1,1,1,1,0.03474775041677172,-0.21623857267827118,0
TXN-7BAF82F53E8B,USR0018,2385.934759915761,2024-01-11 11:30:29.000000,31,21,10,143,2,1,131751.25,success,142,11,3,0,35017.0,5176.166179121094,2790.2314192053327,21,0,0,1,0,0,0.0181092524789198,-1.171186471441878,0
TXN-1F07170D7235,USR0018,9368.43,2024-01-11 14:18:09.782119,62,39,3,92,2,2,122382.82,success,128,14,3,0,10060.782119,5176.166179121094,4192.263820878907,21,0,1,1,0,0,0.07654957983824986,1.759682956020535,0
TXN-88929D959922,USR0018,7453.693723985646,2024-01-12 17:56:24.000000,33,21,9,27,2,2,114929.13,success,136,17,4,0,99494.217881,5176.166179121094,2277.5275448645525,21,0,1,1,0,1,0.06485413114894803,0.9559814395758206,0
TXN-EF9833AE6064,USR0018,6810.92,2024-01-15 05:16:00.000000,62,20,4,92,2,0,108118.2,success,137,5,0,0,213576.0,5176.166179121094,1634.7538208789065,21,0,1,1,1,1,0.06299454675950247,0.6861802021054509,0
TXN-A45FE7FF38E2,USR0018,5746.935933081269,2024-01-15 23:26:20.000000,16,39,2,143,1,4,102371.27,success,126,23,0,0,65420.0,5176.166179121094,570.769753960175,21,0,1,1,0,0,0.05613762333375306,0.2395779108303321,0
TXN-CCE5EEDC87E3,USR0018,3741.82,2024-01-16 09:47:19.000000,62,3,5,92,2,2,98629.44,success,133,9,1,0,37259.0,5176.166179121094,1434.3461791210934,21,0,1,1,0,0,0.03793778066892939,-0.6020600401773881,0
TXN-2910CED5B6B3,USR0018,4224.40658917553,2024-01-19 00:15:49.000000,33,21,3,30,2,4,68661.03,success,1290,0,4,0,224910.0,5176.166179121094,951.7595899455636,21,0,1,1,1,1,0.06152463871481123,-0.3994965966395649,0
TXN-98D8250A1FA0,USR0018,2611.0,2024-01-19 08:11:44.668162,32,20,1,92,2,1,91793.94,success,139,8,4,0,28555.668162,5176.166179121094,2565.1661791210936,21,0,1,1,0,0,0.028443833614358264,-1.076716398972566,0
TXN-71A3D3C11535,USR0018,4490.369665336792,2024-01-19 10:03:59.304156,62,20,9,143,2,2,87303.57,success,143,10,4,0,6734.635994,5176.166179121094,685.7965137843012,21,0,1,1,0,0,0.0514333861942942,-0.28785985046893703,0
TXN-4DE5BEF6FBCF,USR0018,3436.5385949925776,2024-01-20 01:47:37.388519,33,39,5,143,2,2,87303.57,failed,131,1,5,1,56618.084363,5176.166179121094,1739.627584128516,21,0,1,0,1,0,0.03936264270006229,-0.7302004693426833,0
TXN-1AEE8FD08F0D,USR0018,10144.350227073515,2024-01-21 00:00:00.000000,31,20,2,143,2,2,68661.03,success,140,0,6,0,79942.611481,5176.166179121094,4968.184047952422,21,0,1,0,1,0,0.1477432319882403,2.085371809859556,0
TXN-DD6B2C3C02CA,USR0018,8192.82962605025,2024-01-22 01:37:26.000000,31,21,4,223,0,2,68966.39,success,129,1,0,0,92246.0,5176.166179121094,3016.6634469291566,21,0,0,1,1,1,0.11879280375914254,1.2662302465731978,0
TXN-27701C9EAFBF,USR0018,6244.29,2024-01-25 17:23:50.025701,33,39,8,143,2,2,62722.1,success,130,17,3,0,315984.025701,5176.166179121094,1068.1238208789064,21,0,1,1,0,1,0.09955327463087763,0.44833993346489664,0
TXN-7328704A8992,USR0018,3970.180240649178,2024-01-25 19:34:14.000000,33,20,8,143,1,2,58751.92,success,141,19,3,0,7823.974299,5176.166179121094,1205.9859384719157,21,0,0,0,0,0,0.06757417743065669,-0.5062069067696582,0
TXN-D83A15F4C2D5,USR0018,3543.870401282452,2024-01-26 23:02:07.000000,31,39,4,92,1,2,55208.05,success,138,23,4,0,98873.0,5176.166179121094,1632.2957778386417,21,0,1,1,0,1,0.06419002683948469,-0.685148450138512,0
TXN-0C0B259D942E,USR0018,5595.71,2024-01-31 01:33:03.000000,62,20,4,92,2,2,49612.34,success,134,1,2,0,354656.0,5176.166179121094,419.5438208789064,21,0,1,0,1,1,0.11278639978683154,0.17610153903662654,0
TXN-28B3834385D5,USR0018,0.0,2024-02-28 06:04:10.000000,2,27,9,5,2,3,45778.37,success,1273,6,2,0,2435467.0,5176.166179121094,5176.166179121094,21,0,1,1,0,1,0.0,-2.1726713279747143,0
TXN-3723C5EA9AAD,USR0019,276.0512854899978,2024-01-28 12:08:57.000000,1,0,10,167,1,1,145123.85,success,538,12,6,0,0.0,286.0438260174527,9.992540527454937,17,1,1,1,0,0,0.0019021641399801466,-0.0377884520330835,0
TXN-AB86B8B6434B,USR0019,166.67405274889256,2024-01-28 15:59:00.000000,56,34,2,128,0,3,144957.17,success,532,15,6,0,13803.0,286.0438260174527,119.36977326856017,17,0,1,1,0,0,0.0011498079256166973,-0.45141662813029626,0
TXN-185166D6EE58,USR0019,181.41110223565576,2024-01-30 10:33:42.844930,1,34,8,223,0,4,144775.76,success,540,10,1,0,153282.84493,286.0438260174527,104.63272378179695,17,0,1,1,0,1,0.001253040213330204,-0.3956860272776253,0
TXN-FD9580A380DF,USR0019,229.69,2024-01-30 15:27:56.000000,56,1,12,167,2,2,68661.03,success,541,15,1,0,17653.15507,286.0438260174527,56.35382601745272,17,0,1,1,0,0,0.003345225883941969,-0.21311135496426425,0
TXN-74FD25F882E9,USR0019,150.42,2024-01-31 00:27:06.000000,56,7,3,34,0,0,144546.08,pending,545,0,2,1,32350.0,286.0438260174527,135.62382601745273,17,0,0,1,1,0,0.0010406298072572619,-0.5128840288335661,1
TXN-7A7F25526C5A,USR0019,203.778180578982,2024-02-02 14:31:06.167884,0,1,3,167,2,1,144546.08,pending,542,14,4,1,223440.167884,286.0438260174527,82.26564543847073,17,0,1,1,0,1,0.0014097703016828981,-0.3111012047517888,1
TXN-ACCD3FEA4A57,USR0019,143.51894001696445,2024-02-03 06:03:11.605615,56,34,9,167,0,1,144402.56,success,534,6,5,0,55925.437731,286.0438260174527,142.52488600048827,17,0,1,0,0,0,0.0009938739738616172,-0.5389815336102408,0
TXN-F2070C6E5990,USR0019,173.331726655361,2024-02-06 11:46:29.000000,56,34,12,34,0,1,144229.23,success,535,11,1,0,279797.394385,286.0438260174527,112.71209936209172,17,0,0,1,0,1,0.0012017711311655052,-0.4262395282351036,0
TXN-0D029524CC90,USR0019,293.39339158137426,2024-02-08 01:40:06.000000,0,34,8,128,0,2,143935.83,success,544,1,3,0,136417.0,286.0438260174527,7.349565563921544,17,0,1,1,1,1,0.0020383482919651232,0.02779360313957997,0
TXN-B4E1E2CC6F84,USR0019,234.2658279861484,2024-02-12 14:43:54.000000,2,13,4,34,0,1,143701.57,success,538,14,0,0,392628.0,286.0438260174527,51.77799803130432,17,0,1,1,0,1,0.0016302132104258705,-0.1958071012671066,0
TXN-364478D1B6CB,USR0019,293.03,2024-02-13 23:11:05.000000,0,3,7,34,2,0,143408.53,success,530,23,1,0,116831.0,286.0438260174527,6.986173982547257,17,0,1,0,0,1,0.00204330911620727,0.026419377505542328,0
TXN-A79F4B3BC848,USR0019,165.59424338841924,2024-02-14 03:01:41.000000,0,0,8,32,0,1,143242.94,success,537,3,2,0,13836.0,286.0438260174527,120.44958262903349,17,0,0,1,1,0,0.001156029660929595,-0.45550010661217066,0
TXN-A96BCC1BA9B4,USR0019,276.7388909869905,2024-02-15 00:00:00.000000,56,0,7,128,0,1,142966.2,success,536,0,3,0,75499.0,286.0438260174527,9.304935030462218,17,0,1,1,1,0,0.001935680988275566,-0.03518815761652318,0
TXN-00857C790C38,USR0019,1269.39,2024-03-02 03:02:09.000000,17,37,4,34,2,1,142710.24,success,533,3,5,0,1393329.0,286.0438260174527,983.3461739825474,17,0,1,1,1,1,0.008894814451896011,3.7186869170417043,0
TXN-64009524ED6D,USR0019,308.79,2024-06-27 19:41:24.960586,0,34,1,34,0,1,145499.17,success,539,19,3,0,10168755.960586,286.0438260174527,22.746173982547305,17,0,1,0,0,1,0.0021222655616141206,0.0860184356634862,0
TXN-BEB7632A0EB0,USR0019,397.4003778039689,2024-06-28 00:00:00.000000,1,0,1,128,0,1,145499.17,pending,543,0,4,1,15515.039414,286.0438260174527,111.3565517865162,17,0,1,1,1,0,0.0027312708830784793,0.4211132998853203,1
TXN-1793671F8102,USR0019,99.26702282394136,2024-06-28 23:50:11.000000,56,1,12,128,2,1,68661.03,success,531,23,4,0,85811.0,286.0438260174527,186.7768031935113,17,0,1,0,0,0,0.0014457338768449077,-0.7063275099038633,0
TXN-91374C5B80EB,USR0020,2554.031271653732,2024-03-11 00:00:00.000000,39,41,10,49,1,0,172197.09,success,1233,0,0,0,0.0,8578.713834176531,6024.682562522799,23,1,1,1,1,0,0.014831937286027575,-1.1848005432657382,0
TXN-720E877F9A07,USR0020,7459.26,2024-03-12 00:49:15.747757,14,11,9,49,1,2,164737.83,success,1224,0,1,0,89355.747757,8578.713834176531,1119.453834176531,23,0,1,0,1,1,0.045279306645555274,-0.2201492770994851,0
TXN-E7ADEA359440,USR0020,9187.91198192457,2024-03-12 17:30:00.000000,31,21,8,169,1,0,155549.92,success,1221,17,1,0,60044.252243,8578.713834176531,609.1981477480385,23,0,1,1,0,0,0.05906690864910712,0.11980353967497953,0
TXN-84C8BBF69256,USR0020,2454.5652128035144,2024-03-13 23:25:00.000000,62,21,12,169,1,0,153095.35,success,1223,23,2,0,107700.0,8578.713834176531,6124.148621373017,23,0,1,0,0,1,0.016032813406743625,-1.2043613150307642,0
TXN-32FC4ED4A06D,USR0020,5410.31286881371,2024-03-14 08:42:36.000000,63,1,10,49,0,3,147685.04,success,1290,8,3,0,33456.0,8578.713834176531,3168.400965362821,23,0,1,1,0,0,0.03663388136626664,-0.6230906186488981,0
TXN-3E3A44E74819,USR0020,7457.251963207814,2024-03-14 11:40:15.672605,31,34,9,169,1,0,140227.79,success,1232,11,3,0,10659.672605,8578.713834176531,1121.4618709687174,23,0,1,1,0,0,0.053179179277007334,-0.22054417310563812,0
TXN-11A5D33200FD,USR0020,10264.317568158162,2024-03-18 22:50:52.000000,62,9,5,169,1,0,129963.47,success,1227,22,0,0,385836.327395,8578.713834176531,1685.6037339816305,23,0,1,0,0,1,0.07897787424638565,0.3314870450063874,0
TXN-2319987DBA60,USR0020,5629.7,2024-03-27 19:21:00.000000,62,39,6,223,1,2,124333.76,success,1230,19,2,0,765008.0,8578.713834176531,2949.0138341765314,23,0,0,1,0,1,0.045278568921514786,-0.5799464381020341,0
TXN-E0FE3DB41A5A,USR0020,8869.45,2024-03-29 00:16:22.000000,62,20,9,49,1,3,115464.32,success,1231,0,4,0,104122.0,8578.713834176531,290.7361658234695,23,0,0,1,1,1,0.07681483929546984,0.05717552147185694,0
